index,prediction
97210,210.0 centimetre
97211,210.0 centimetre
97212,503117.0 millimetre
97213,503117.0 millimetre
97214,503117.0 millimetre
97215,
97216,
97217,17.7 centimetre
97218,17.7 centimetre
97219,2.0 centimetre
97220,2.0 centimetre
97221,6.7 inch
97222,6.7 inch
97223,12.7 millimetre
97224,
97225,
97226,1.0 metre
97227,1.0 metre
97228,0.21 centimetre
97229,10.5 centimetre
97230,100.0 centimetre
97231,7.0 millimetre
97232,7.0 millimetre
97233,7.0 millimetre
97234,
97235,
97236,26.0 millimetre
97237,51.0 millimetre
97238,188.0 centimetre
97239,15.0 centimetre
97240,15.0 centimetre
97241,15.0 centimetre
97242,14.0 inch
97243,14.0 inch
97244,
97245,
97246,
97247,55.0 centimetre
97248,
97249,
97250,0.5 centimetre
97251,
97252,3.7 inch
97253,
97254,14.0 centimetre
97255,14.0 centimetre
97256,20.0 centimetre
97257,20.0 centimetre
97258,20.0 centimetre
97259,20.0 centimetre
97260,5.1 inch
97261,4.33 inch
97262,
97263,21.8 centimetre
97264,90.0 centimetre
97265,
97266,
97267,50.0 centimetre
97268,50.0 centimetre
97269,50.0 centimetre
97270,
97271,7.48 inch
97272,7.48 inch
97273,4.49 centimetre
97274,52.0 centimetre
97275,
97276,440.0 pound
97277,
97278,800.0 millimetre
97279,800.0 millimetre
97280,
97281,
97282,
97283,
97284,80.0 centimetre
97285,
97286,32.5 inch
97287,32.5 inch
97288,32.5 inch
97289,16.0 centimetre
97290,16.0 centimetre
97291,12.5 centimetre
97292,20.0 centimetre
97293,20.0 centimetre
97294,
97295,23.6 inch
97296,23.6 inch
97297,6.1 gram
97298,
97299,72.0 inch
97300,72.0 inch
97301,50.0 centimetre
97302,50.0 centimetre
97303,50.0 centimetre
97304,
97305,3.7 centimetre
97306,33.5 centimetre
97307,33.5 centimetre
97308,26.0 centimetre
97309,13.0 centimetre
97310,
97311,
97312,5.6 centimetre
97313,
97314,
97315,
97316,3.0 centimetre
97317,55.0 centimetre
97318,30.0 centimetre
97319,30.0 centimetre
97320,
97321,6.0 centimetre
97322,6.0 centimetre
97323,6.0 centimetre
97324,
97325,52.8 centimetre
97326,
97327,
97328,
97329,15.0 centimetre
97330,15.0 centimetre
97331,
97332,
97333,
97334,
97335,26.0 centimetre
97336,26.0 centimetre
97337,15.0 inch
97338,15.0 inch
97339,15.0 inch
97340,15.0 centimetre
97341,
97342,
97343,30.0 centimetre
97344,
97345,38.0 centimetre
97346,38.0 centimetre
97347,
97348,23.0 centimetre
97349,21.0 centimetre
97350,1.5 inch
97351,1.5 inch
97352,15.0 centimetre
97353,15.0 centimetre
97354,5.8 centimetre
97355,
97356,79.5 centimetre
97357,190.0 millimetre
97358,
97359,27.0 centimetre
97360,27.0 centimetre
97361,70.0 centimetre
97362,70.0 centimetre
97363,150.0 centimetre
97364,
97365,
97366,
97367,
97368,
97369,18.0 centimetre
97370,
97371,
97372,8.0 centimetre
97373,2.5 inch
97374,2.5 inch
97375,2.5 inch
97376,
97377,
97378,64.0 ounce
97379,6.0 centimetre
97380,50.0 centimetre
97381,
97382,18.0 centimetre
97383,18.0 centimetre
97384,15.0 centimetre
97385,15.0 centimetre
97386,15.0 centimetre
97387,40.0 millimetre
97388,
97389,9.0 centimetre
97390,9.0 centimetre
97391,3.46 inch
97392,3.46 inch
97393,3.46 inch
97394,25.4 centimetre
97395,10.0 centimetre
97396,53.0 millimetre
97397,53.0 millimetre
97398,17.72 inch
97399,9.88 gram
97400,13.2 centimetre
97401,13.0 centimetre
97402,
97403,205.0 centimetre
97404,205.0 centimetre
97405,4.0 inch
97406,49.5 centimetre
97407,49.5 centimetre
97408,49.5 centimetre
97409,
97410,
97411,
97412,24.0 centimetre
97413,30.0 centimetre
97414,30.0 centimetre
97415,
97416,
97417,
97418,
97419,0.0 kilogram
97420,0.0 kilogram
97421,85.0 millimetre
97422,85.0 millimetre
97423,
97424,
97425,
97426,11.5 centimetre
97427,
97428,100.0 kilogram
97429,100.0 kilogram
97430,6.5 centimetre
97431,
97432,8.0 inch
97433,8.0 inch
97434,
97435,
97436,8.0 centimetre
97437,8.0 centimetre
97438,3.3 centimetre
97439,3.3 centimetre
97440,46.5 centimetre
97441,46.5 centimetre
97442,
97443,
97444,
97445,12.0 inch
97446,123.0 millimetre
97447,
97448,119.0 centimetre
97449,0.35 ounce
97450,43.0 centimetre
97451,43.0 centimetre
97452,
97453,140.0 centimetre
97454,210.0 centimetre
97455,8.8 centimetre
97456,8.8 centimetre
97457,
97458,
97459,25.0 centimetre
97460,102.0 centimetre
97461,23.0 centimetre
97462,23.0 centimetre
97463,33.0 centimetre
97464,11.0 inch
97465,19.0 centimetre
97466,19.0 centimetre
97467,34.0 centimetre
97468,7.09 inch
97469,
97470,11.5 centimetre
97471,22.5 centimetre
97472,22.5 centimetre
97473,
97474,59.0 millimetre
97475,2.36 inch
97476,2.36 inch
97477,3.2 centimetre
97478,
97479,
97480,2.8 centimetre
97481,2.8 centimetre
97482,240.0 millimetre
97483,
97484,6.5 centimetre
97485,
97486,
97487,500.0 millimetre
97488,12.0 inch
97489,1.3 inch
97490,1.3 inch
97491,29.0 centimetre
97492,29.0 centimetre
97493,297.0 millimetre
97494,53.0 millimetre
97495,220.0 centimetre
97496,220.0 centimetre
97497,
97498,238.0 millimetre
97499,238.0 millimetre
97500,238.0 millimetre
97501,
97502,
97503,
97504,10.0 centimetre
97505,79.0 centimetre
97506,79.0 centimetre
97507,11.0 centimetre
97508,4.0 centimetre
97509,
97510,
97511,160.0 centimetre
97512,160.0 centimetre
97513,35.0 centimetre
97514,35.0 centimetre
97515,35.0 centimetre
97516,6.13 inch
97517,6.13 inch
97518,6.7 centimetre
97519,
97520,100.0 watt
97521,3.0 centimetre
97522,3.0 centimetre
97523,21.0 centimetre
97524,21.0 centimetre
97525,31.0 centimetre
97526,31.0 centimetre
97527,137.0 centimetre
97528,
97529,750.0 watt
97530,43.0 centimetre
97531,1300.0 millimetre
97532,
97533,
97534,5.0 centimetre
97535,5.0 centimetre
97536,5.0 centimetre
97537,33.0 centimetre
97538,6.0 pound
97539,6.0 pound
97540,4.0 inch
97541,4.0 inch
97542,200.0 kilogram
97543,200.0 kilogram
97544,10.0 centimetre
97545,10.0 centimetre
97546,
97547,
97548,14.0 centimetre
97549,14.0 centimetre
97550,6.5 centimetre
97551,6.5 centimetre
97552,10.0 inch
97553,
97554,310.0 millimetre
97555,
97556,
97557,100.0 millimetre
97558,11.0 inch
97559,11.0 inch
97560,3.1 inch
97561,
97562,
97563,
97564,
97565,
97566,0.86 pound
97567,2.0 millimetre
97568,615.0 millimetre
97569,55.0 millimetre
97570,
97571,27.5 centimetre
97572,27.5 centimetre
97573,146.0 centimetre
97574,16.5 ounce
97575,
97576,38.0 centimetre
97577,29.5 centimetre
97578,29.5 centimetre
97579,4.5 centimetre
97580,4.5 centimetre
97581,80.0 centimetre
97582,
97583,450.0 millimetre
97584,450.0 millimetre
97585,22.8 centimetre
97586,16.0 centimetre
97587,16.0 centimetre
97588,15.0 metre
97589,60.0 centimetre
97590,31.9 centimetre
97591,31.9 centimetre
97592,415.0 millimetre
97593,415.0 millimetre
97594,11.41 inch
97595,11.41 inch
97596,10.3 centimetre
97597,10.3 centimetre
97598,
97599,
97600,36.0 centimetre
97601,
97602,
97603,18.0 centimetre
97604,18.0 centimetre
97605,18.0 centimetre
97606,
97607,85.0 centimetre
97608,220.0 centimetre
97609,40.0 centimetre
97610,40.0 centimetre
97611,25.0 centimetre
97612,25.0 centimetre
97613,25.0 centimetre
97614,
97615,20.0 centimetre
97616,20.0 centimetre
97617,31.0 centimetre
97618,
97619,60.96 centimetre
97620,8.0 inch
97621,50.0 millimetre
97622,13.0 centimetre
97623,13.0 centimetre
97624,15.0 pound
97625,15.0 pound
97626,8.0 centimetre
97627,8.0 centimetre
97628,13.5 centimetre
97629,13.5 centimetre
97630,210.0 centimetre
97631,210.0 centimetre
97632,
97633,
97634,12.0 kilogram
97635,
97636,9.5 centimetre
97637,9.5 centimetre
97638,12.8 centimetre
97639,12.8 centimetre
97640,
97641,6.5 centimetre
97642,
97643,19.9 centimetre
97644,
97645,
97646,10.4 centimetre
97647,
97648,
97649,
97650,
97651,
97652,30.0 centimetre
97653,1.0 centimetre
97654,1.0 centimetre
97655,1.0 centimetre
97656,
97657,13.8 centimetre
97658,21.0 centimetre
97659,0.5 centimetre
97660,63.0 centimetre
97661,63.0 centimetre
97662,63.0 centimetre
97663,4.5 gram
97664,
97665,105.0 millimetre
97666,150.0 centimetre
97667,150.0 centimetre
97668,
97669,22.0 centimetre
97670,60.0 centimetre
97671,24.0 centimetre
97672,24.0 centimetre
97673,
97674,
97675,
97676,
97677,
97678,2.36 inch
97679,2.36 inch
97680,
97681,
97682,
97683,8.0 centimetre
97684,18.0 millimetre
97685,8.5 centimetre
97686,8.5 centimetre
97687,160.0 centimetre
97688,7.4 centimetre
97689,7.4 centimetre
97690,390.0 millimetre
97691,390.0 millimetre
97692,
97693,38.0 centimetre
97694,38.0 centimetre
97695,16.0 centimetre
97696,23.0 centimetre
97697,200.0 centimetre
97698,200.0 centimetre
97699,
97700,11.5 centimetre
97701,11.5 centimetre
97702,72.0 centimetre
97703,72.0 centimetre
97704,72.0 centimetre
97705,5.0 centimetre
97706,
97707,
97708,30.0 centimetre
97709,
97710,
97711,
97712,35.0 centimetre
97713,35.0 centimetre
97714,35.0 millimetre
97715,35.0 millimetre
97716,10.5 centimetre
97717,70.0 centimetre
97718,70.0 centimetre
97719,24.0 centimetre
97720,2.76 inch
97721,2.76 inch
97722,
97723,5.8 centimetre
97724,
97725,
97726,1.61 inch
97727,
97728,
97729,4.5 inch
97730,14.0 centimetre
97731,14.0 centimetre
97732,14.0 centimetre
97733,
97734,6.0 centimetre
97735,
97736,
97737,15.0 centimetre
97738,15.0 centimetre
97739,2.58 kilogram
97740,
97741,
97742,
97743,
97744,36.0 centimetre
97745,6.5 centimetre
97746,100.0 centimetre
97747,100.0 centimetre
97748,
97749,3.9 inch
97750,3.9 inch
97751,180.0 pound
97752,3.5 centimetre
97753,30.0 centimetre
97754,30.0 centimetre
97755,100.0 kilogram
97756,100.0 kilogram
97757,7.5 centimetre
97758,22.0 centimetre
97759,22.0 centimetre
97760,
97761,22.0 centimetre
97762,22.0 centimetre
97763,210.0 centimetre
97764,210.0 centimetre
97765,
97766,
97767,185.0 metre
97768,4.8 centimetre
97769,340.0 millimetre
97770,14.0 centimetre
97771,18.0 centimetre
97772,33.0 centimetre
97773,3.7 centimetre
97774,8.0 centimetre
97775,9.3 inch
97776,9.3 inch
97777,9.3 inch
97778,23.0 centimetre
97779,35.0 centimetre
97780,26.0 centimetre
97781,26.0 centimetre
97782,4.0 centimetre
97783,4.0 centimetre
97784,5.0 gram
97785,500.0 watt
97786,20.7 centimetre
97787,20.7 centimetre
97788,24.0 centimetre
97789,24.0 centimetre
97790,
97791,9.0 centimetre
97792,
97793,102.0 millimetre
97794,25.0 centimetre
97795,
97796,
97797,
97798,
97799,
97800,35.0 centimetre
97801,35.0 centimetre
97802,
97803,
97804,89.51 centimetre
97805,24.0 centimetre
97806,24.0 centimetre
97807,24.0 centimetre
97808,
97809,
97810,
97811,
97812,80.0 millimetre
97813,3.54 inch
97814,60.0 inch
97815,60.0 inch
97816,60.0 inch
97817,0.25 centimetre
97818,0.25 centimetre
97819,
97820,
97821,120.0 centimetre
97822,
97823,42.5 centimetre
97824,0.0 watt
97825,
97826,
97827,
97828,60.0 millimetre
97829,60.0 millimetre
97830,10.0 millimetre
97831,140.0 gram
97832,13.0 centimetre
97833,
97834,50.0 millimetre
97835,
97836,28.0 centimetre
97837,12.0 inch
97838,12.0 inch
97839,26.0 centimetre
97840,26.0 centimetre
97841,4.0 centimetre
97842,4.0 centimetre
97843,137.2 centimetre
97844,74.0 inch
97845,11.5 centimetre
97846,140.0 centimetre
97847,140.0 centimetre
97848,72.0 inch
97849,2.2 inch
97850,2.2 inch
97851,
97852,41.5 centimetre
97853,
97854,2.0 centimetre
97855,2.0 centimetre
97856,8.0 centimetre
97857,8.0 centimetre
97858,30.0 centimetre
97859,30.0 centimetre
97860,
97861,
97862,5.0 centimetre
97863,5.0 centimetre
97864,20.0 centimetre
97865,11.0 millimetre
97866,22.0 centimetre
97867,22.0 centimetre
97868,13.0 centimetre
97869,
97870,6.5 inch
97871,6.5 inch
97872,36.0 centimetre
97873,85.0 centimetre
97874,85.0 centimetre
97875,85.0 centimetre
97876,92.0 millimetre
97877,200.0 gram
97878,7.5 centimetre
97879,
97880,
97881,2.3 inch
97882,2.3 inch
97883,2.3 inch
97884,25.5 centimetre
97885,24.0 centimetre
97886,24.0 centimetre
97887,
97888,45.0 centimetre
97889,1.7 inch
97890,3.0 kilogram
97891,3.0 kilogram
97892,
97893,32.0 centimetre
97894,12.0 centimetre
97895,12.0 centimetre
97896,
97897,
97898,
97899,0.35 kilogram
97900,0.35 kilogram
97901,40.64 centimetre
97902,39.37 inch
97903,39.37 inch
97904,39.37 inch
97905,22.8 centimetre
97906,22.8 centimetre
97907,8.9 centimetre
97908,36.0 volt
97909,3.5 centimetre
97910,118.0 centimetre
97911,118.0 centimetre
97912,1.3 inch
97913,
97914,
97915,0.59 inch
97916,77.0 millimetre
97917,28.0 centimetre
97918,28.0 centimetre
97919,28.0 centimetre
97920,19.0 centimetre
97921,19.0 centimetre
97922,
97923,
97924,6.0 centimetre
97925,6.0 centimetre
97926,6.0 centimetre
97927,28.0 gram
97928,28.0 gram
97929,40.0 centimetre
97930,40.0 centimetre
97931,12.5 centimetre
97932,12.5 centimetre
97933,15.0 centimetre
97934,
97935,
97936,
97937,
97938,109.8 centimetre
97939,13.5 centimetre
97940,
97941,1.5 metre
97942,1.5 metre
97943,12.0 centimetre
97944,12.0 centimetre
97945,12.0 centimetre
97946,
97947,
97948,30.0 centimetre
97949,30.0 centimetre
97950,5.1 inch
97951,25.6 centimetre
97952,25.6 centimetre
97953,25.6 centimetre
97954,12.5 centimetre
97955,
97956,
97957,
97958,10.0 centimetre
97959,40.0 centimetre
97960,10.5 centimetre
97961,10.5 centimetre
97962,47.0 centimetre
97963,47.0 centimetre
97964,13.0 inch
97965,100.0 millimetre
97966,100.0 millimetre
97967,217.0 millimetre
97968,1.4 centimetre
97969,8.83 ounce
97970,92.0 centimetre
97971,92.0 centimetre
97972,100.0 gram
97973,100.0 gram
97974,40.0 centimetre
97975,40.0 centimetre
97976,175.0 centimetre
97977,175.0 centimetre
97978,
97979,6.0 centimetre
97980,6.0 centimetre
97981,6.0 centimetre
97982,10.0 centimetre
97983,10.0 centimetre
97984,10.0 centimetre
97985,63.0 centimetre
97986,
97987,
97988,34.0 centimetre
97989,80.0 millimetre
97990,80.0 millimetre
97991,1600.0 metre
97992,121.9 centimetre
97993,105.0 centimetre
97994,
97995,2.0 centimetre
97996,
97997,
97998,
97999,
98000,2.0 metre
98001,3.3 centimetre
98002,3.3 centimetre
98003,5.0 inch
98004,1.0 yard
98005,1.0 yard
98006,8.5 centimetre
98007,
98008,
98009,
98010,
98011,
98012,3.5 inch
98013,3.5 inch
98014,
98015,
98016,
98017,62.0 centimetre
98018,62.0 centimetre
98019,285.0 millimetre
98020,285.0 millimetre
98021,285.0 millimetre
98022,22.0 millimetre
98023,21.0 centimetre
98024,18.0 centimetre
98025,18.0 centimetre
98026,12.0 inch
98027,12.0 inch
98028,19.0 centimetre
98029,19.0 centimetre
98030,16.0 centimetre
98031,
98032,9.0 centimetre
98033,27.0 centimetre
98034,18.0 centimetre
98035,29.3 centimetre
98036,40.0 centimetre
98037,6.0 inch
98038,6.0 inch
98039,45.0 centimetre
98040,45.0 centimetre
98041,2.13 metre
98042,2.13 metre
98043,2.13 metre
98044,4.8 centimetre
98045,16.0 centimetre
98046,
98047,
98048,110.0 millimetre
98049,110.0 millimetre
98050,5.0 gram
98051,5.0 gram
98052,203.0 millimetre
98053,203.0 millimetre
98054,203.0 millimetre
98055,4.72 inch
98056,4.72 inch
98057,35.0 centimetre
98058,141.0 centimetre
98059,21.0 centimetre
98060,8.0 centimetre
98061,8.0 centimetre
98062,10.0 centimetre
98063,10.0 centimetre
98064,16.0 centimetre
98065,16.0 centimetre
98066,
98067,
98068,56.0 centimetre
98069,56.0 centimetre
98070,
98071,
98072,5.98 inch
98073,5.98 inch
98074,
98075,
98076,50.0 millimetre
98077,50.0 millimetre
98078,50.0 millimetre
98079,29.0 centimetre
98080,12.0 centimetre
98081,12.0 centimetre
98082,5.0 centimetre
98083,5.0 centimetre
98084,28.5 centimetre
98085,4.5 inch
98086,4.5 inch
98087,50.0 centimetre
98088,5.4 inch
98089,5.4 inch
98090,20.0 pound
98091,81.0 millimetre
98092,81.0 millimetre
98093,7.5 inch
98094,11.7 centimetre
98095,5.0 centimetre
98096,140.0 centimetre
98097,140.0 centimetre
98098,24.0 centimetre
98099,24.0 centimetre
98100,
98101,15.6 inch
98102,
98103,
98104,
98105,70.0 centimetre
98106,70.0 centimetre
98107,120.0 gram
98108,
98109,86.0 pound
98110,
98111,
98112,105.0 centimetre
98113,59.0 millimetre
98114,59.0 millimetre
98115,59.0 millimetre
98116,7.48 inch
98117,7.48 inch
98118,
98119,
98120,
98121,11.5 centimetre
98122,11.5 centimetre
98123,32.3 centimetre
98124,11.5 centimetre
98125,300.0 centimetre
98126,7.0 centimetre
98127,7.0 centimetre
98128,
98129,11.0 centimetre
98130,1.0 centimetre
98131,1.0 centimetre
98132,1.0 centimetre
98133,34.0 centimetre
98134,9.0 millimetre
98135,9.0 millimetre
98136,9.0 millimetre
98137,18.6 centimetre
98138,37.0 centimetre
98139,37.0 centimetre
98140,40.0 centimetre
98141,40.0 centimetre
98142,40.0 centimetre
98143,7.0 centimetre
98144,7.0 centimetre
98145,15.0 centimetre
98146,4.0 centimetre
98147,4.0 centimetre
98148,65.0 centimetre
98149,
98150,
98151,9.0 centimetre
98152,9.0 centimetre
98153,
98154,
98155,7.68 inch
98156,0.75 inch
98157,0.75 inch
98158,2.0 inch
98159,2.0 inch
98160,
98161,
98162,4.5 centimetre
98163,75.0 centimetre
98164,75.0 centimetre
98165,75.0 centimetre
98166,
98167,63.0 inch
98168,63.0 inch
98169,1.25 inch
98170,1.25 inch
98171,
98172,106.0 centimetre
98173,106.0 centimetre
98174,28.0 centimetre
98175,28.0 centimetre
98176,28.0 centimetre
98177,
98178,20.0 centimetre
98179,
98180,
98181,2.3 gram
98182,600.0 millimetre
98183,600.0 millimetre
98184,19.0 centimetre
98185,
98186,
98187,150.0 centimetre
98188,4.0 centimetre
98189,4.0 centimetre
98190,40.0 centimetre
98191,40.0 centimetre
98192,1.89 inch
98193,1.89 inch
98194,1.89 inch
98195,1.8 inch
98196,50.0 inch
98197,32.0 centimetre
98198,32.0 centimetre
98199,21.0 centimetre
98200,21.0 centimetre
98201,5.0 centimetre
98202,5.0 centimetre
98203,28.0 centimetre
98204,28.0 centimetre
98205,125.0 millimetre
98206,125.0 millimetre
98207,7.5 centimetre
98208,7.5 centimetre
98209,3.0 centimetre
98210,3.0 centimetre
98211,
98212,
98213,
98214,15.0 centimetre
98215,15.0 centimetre
98216,15.0 centimetre
98217,197.0 inch
98218,
98219,47.6 centimetre
98220,7.0 centimetre
98221,104.0 centimetre
98222,104.0 centimetre
98223,
98224,
98225,
98226,
98227,
98228,
98229,
98230,1500.0 watt
98231,110.0 millimetre
98232,110.0 millimetre
98233,
98234,16.0 millimetre
98235,7.0 inch
98236,0.8 centimetre
98237,0.8 centimetre
98238,17.0 centimetre
98239,
98240,
98241,11.0 centimetre
98242,39.0 centimetre
98243,39.0 centimetre
98244,21.7 inch
98245,21.7 inch
98246,8.0 centimetre
98247,8.0 centimetre
98248,114.0 centimetre
98249,10.0 centimetre
98250,10.0 centimetre
98251,5.0 centimetre
98252,5.0 centimetre
98253,5.0 centimetre
98254,53.0 centimetre
98255,12.5 centimetre
98256,12.5 centimetre
98257,12.5 centimetre
98258,
98259,
98260,60.0 millimetre
98261,60.0 millimetre
98262,
98263,
98264,
98265,10.4 centimetre
98266,1.5 metre
98267,10.5 centimetre
98268,10.5 centimetre
98269,
98270,13.0 centimetre
98271,28.0 centimetre
98272,28.0 centimetre
98273,16.0 inch
98274,16.0 inch
98275,11.02 inch
98276,11.02 inch
98277,11.02 inch
98278,
98279,
98280,27.56 inch
98281,30.0 centimetre
98282,
98283,24.0 centimetre
98284,24.0 centimetre
98285,14.0 millimetre
98286,14.0 millimetre
98287,
98288,
98289,56.0 centimetre
98290,56.0 centimetre
98291,10.0 centimetre
98292,22.0 inch
98293,2.5 inch
98294,36.0 centimetre
98295,7.4 centimetre
98296,7.4 centimetre
98297,
98298,32.0 centimetre
98299,90.0 kilogram
98300,90.0 kilogram
98301,16.5 centimetre
98302,5.4 centimetre
98303,10.7 centimetre
98304,11.0 centimetre
98305,11.0 centimetre
98306,50.0 centimetre
98307,50.0 centimetre
98308,1.27 kilogram
98309,80.0 centimetre
98310,
98311,
98312,
98313,180.0 centimetre
98314,
98315,2.0 centimetre
98316,15.2 centimetre
98317,26.5 centimetre
98318,26.5 centimetre
98319,26.5 centimetre
98320,35.5 centimetre
98321,
98322,79.5 centimetre
98323,79.5 centimetre
98324,79.5 centimetre
98325,
98326,
98327,76.0 centimetre
98328,76.0 centimetre
98329,76.0 centimetre
98330,
98331,
98332,
98333,
98334,
98335,
98336,6.0 metre
98337,
98338,
98339,13.0 centimetre
98340,
98341,8.5 centimetre
98342,28.0 millimetre
98343,28.0 millimetre
98344,28.0 millimetre
98345,
98346,8.0 centimetre
98347,8.0 centimetre
98348,22.0 centimetre
98349,22.0 centimetre
98350,22.0 centimetre
98351,
98352,7.5 centimetre
98353,41.0 centimetre
98354,35.0 centimetre
98355,5.5 centimetre
98356,5.5 centimetre
98357,
98358,16.0 inch
98359,16.0 inch
98360,
98361,
98362,
98363,
98364,
98365,16.5 centimetre
98366,16.5 centimetre
98367,0.8 metre
98368,16.0 centimetre
98369,22.0 centimetre
98370,60.0 centimetre
98371,6.0 centimetre
98372,6.0 centimetre
98373,7.0 centimetre
98374,28.0 centimetre
98375,28.0 centimetre
98376,28.0 centimetre
98377,20.0 centimetre
98378,20.0 centimetre
98379,20.0 centimetre
98380,
98381,
98382,11.5 centimetre
98383,11.5 centimetre
98384,11.5 centimetre
98385,82.5 centimetre
98386,12.0 centimetre
98387,12.0 centimetre
98388,12.0 centimetre
98389,
98390,3.0 centimetre
98391,3.0 centimetre
98392,8.0 centimetre
98393,
98394,
98395,320.0 millimetre
98396,39.0 millimetre
98397,39.0 millimetre
98398,39.0 millimetre
98399,
98400,
98401,
98402,
98403,17.0 centimetre
98404,70.0 millimetre
98405,50.0 millimetre
98406,50.0 millimetre
98407,5.1 ounce
98408,
98409,
98410,
98411,345.0 centimetre
98412,7.4 centimetre
98413,7.4 centimetre
98414,8.07 inch
98415,
98416,
98417,
98418,
98419,2.6 inch
98420,2.6 inch
98421,20.0 centimetre
98422,20.0 centimetre
98423,20.0 centimetre
98424,114.0 millimetre
98425,178.0 gram
98426,75.0 centimetre
98427,1.2 inch
98428,1.2 inch
98429,20.0 centimetre
98430,20.0 centimetre
98431,0.6 inch
98432,4.0 centimetre
98433,4.5 centimetre
98434,4.5 centimetre
98435,4.5 centimetre
98436,20.0 centimetre
98437,20.0 centimetre
98438,80.0 centimetre
98439,80.0 centimetre
98440,178.0 millimetre
98441,98.0 centimetre
98442,98.0 centimetre
98443,30.5 centimetre
98444,
98445,
98446,11.5 centimetre
98447,26.5 centimetre
98448,
98449,
98450,
98451,72.0 centimetre
98452,72.0 centimetre
98453,72.0 centimetre
98454,10.12 inch
98455,10.12 inch
98456,17.8 centimetre
98457,5.9 centimetre
98458,5.9 centimetre
98459,5.1 inch
98460,
98461,10.0 centimetre
98462,10.0 centimetre
98463,
98464,101.0 centimetre
98465,6.1 centimetre
98466,62.0 centimetre
98467,21.8 inch
98468,7.0 centimetre
98469,7.0 centimetre
98470,
98471,31.5 centimetre
98472,31.5 centimetre
98473,
98474,
98475,8.26 inch
98476,18.0 centimetre
98477,18.0 centimetre
98478,179.0 gram
98479,34.0 centimetre
98480,34.0 centimetre
98481,7.5 centimetre
98482,7.5 centimetre
98483,10.0 millimetre
98484,40.0 gram
98485,5.0 inch
98486,5.0 inch
98487,5.0 inch
98488,10.0 centimetre
98489,10.0 centimetre
98490,4.0 gram
98491,100.0 centimetre
98492,90.0 centimetre
98493,90.0 centimetre
98494,4.3 centimetre
98495,77.0 centimetre
98496,
98497,
98498,12.5 centimetre
98499,12.5 centimetre
98500,12.5 centimetre
98501,28.0 centimetre
98502,28.0 centimetre
98503,50.0 millimetre
98504,50.0 millimetre
98505,250.0 centimetre
98506,250.0 centimetre
98507,
98508,
98509,
98510,
98511,5.0 centimetre
98512,5.0 centimetre
98513,7.0 centimetre
98514,185.0 centimetre
98515,6.6 centimetre
98516,9.0 inch
98517,9.0 inch
98518,9.7 centimetre
98519,23.0 inch
98520,
98521,45.0 millimetre
98522,3.3 centimetre
98523,1.7 inch
98524,1.7 inch
98525,7.4 centimetre
98526,19.5 centimetre
98527,10.2 inch
98528,10.2 inch
98529,10.2 inch
98530,12.0 inch
98531,12.0 inch
98532,12.0 inch
98533,12.0 centimetre
98534,84.0 inch
98535,7.28 inch
98536,7.28 inch
98537,
98538,
98539,160.0 centimetre
98540,10.0 centimetre
98541,10.0 centimetre
98542,270.0 millimetre
98543,270.0 millimetre
98544,
98545,
98546,
98547,
98548,45.0 centimetre
98549,45.0 centimetre
98550,45.0 centimetre
98551,
98552,
98553,
98554,3.0 millimetre
98555,3.0 millimetre
98556,
98557,14.5 inch
98558,14.5 inch
98559,14.5 inch
98560,
98561,0.6 inch
98562,16.99 centimetre
98563,16.99 centimetre
98564,16.5 centimetre
98565,7.6 centimetre
98566,7.6 centimetre
98567,
98568,
98569,
98570,8.0 centimetre
98571,8.0 centimetre
98572,5.5 pound
98573,54.0 millimetre
98574,
98575,50.0 centimetre
98576,40.0 centimetre
98577,95.0 millimetre
98578,95.0 millimetre
98579,24.2 centimetre
98580,165.0 millimetre
98581,8.0 centimetre
98582,8.0 centimetre
98583,8.0 centimetre
98584,70.0 inch
98585,70.0 inch
98586,70.0 inch
98587,11.0 centimetre
98588,
98589,
98590,645.0 millimetre
98591,
98592,
98593,
98594,11.0 centimetre
98595,11.0 centimetre
98596,17.7 inch
98597,17.7 inch
98598,17.7 inch
98599,25.0 centimetre
98600,8.45 inch
98601,
98602,12.0 centimetre
98603,7.0 centimetre
98604,208.0 millimetre
98605,100.0 centimetre
98606,25.0 centimetre
98607,25.0 centimetre
98608,11.0 centimetre
98609,11.0 centimetre
98610,11.0 centimetre
98611,3.9 inch
98612,3.9 inch
98613,3.9 inch
98614,55.0 centimetre
98615,13.0 centimetre
98616,13.0 centimetre
98617,
98618,48.5 pound
98619,48.5 pound
98620,15.0 centimetre
98621,11.5 centimetre
98622,
98623,
98624,425.0 gram
98625,53.8 millimetre
98626,12.0 centimetre
98627,12.0 centimetre
98628,12.0 centimetre
98629,10.5 centimetre
98630,10.5 centimetre
98631,71.8 centimetre
98632,
98633,
98634,
98635,50.0 centimetre
98636,50.0 centimetre
98637,50.0 centimetre
98638,3.43 inch
98639,
98640,
98641,20.0 centimetre
98642,20.0 centimetre
98643,
98644,
98645,
98646,26.0 inch
98647,10.0 centimetre
98648,3.0 centimetre
98649,3.0 centimetre
98650,
98651,18.5 centimetre
98652,4.25 inch
98653,45.0 centimetre
98654,22.0 centimetre
98655,22.0 centimetre
98656,3.0 inch
98657,3.0 inch
98658,
98659,24.0 centimetre
98660,7.0 gram
98661,34.0 centimetre
98662,16.0 centimetre
98663,
98664,40.0 centimetre
98665,5.0 centimetre
